timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1721221389286,144,1_launch_website-84 - /api:edgecache/getdynamicdata/,200,,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,3292,1494,5,5,https://www.webstaurantstore.com/api:edgecache/getdynamicdata/?referer=&ltid=&dlid=&link=,144,0,0
1721221390262,58,3_select product-930 - /refrigeration-equipment.html,200,,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,71685,1648,5,5,https://www.webstaurantstore.com/refrigeration-equipment.html,52,0,0
1721221391095,65,1_launch_website-99  -/pinterestConversion,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-1,,true,,478,823,5,5,https://stash.webstaurantstore.com/pinterestConversion,0,0,0
1721221392079,29,1_launch_website-39 - /uploads/images/2018/3/fontello.woff2,200,,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,14697,1515,5,5,https://www.webstaurantstore.com/uploads/images/2018/3/fontello.woff2,29,0,0
1721221393048,31,3_select product-880 - /marketing:analytics/getproductdataforanalytics/,200,,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,1112,1569,5,5,https://www.webstaurantstore.com/marketing:analytics/getproductdataforanalytics/?itemNumbers=185403953d01%2C185403953d02%2C185403953d12,31,0,0
1721221393893,134,1_launch_website-100 - /PageView,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-2,,true,,478,812,5,5,https://stash.webstaurantstore.com/PageView,0,0,57
1721221394876,63,3_select product-931 - /uploads/images/2018/3/fontello.woff2,200,,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,14697,1543,5,5,https://www.webstaurantstore.com/uploads/images/2018/3/fontello.woff2,63,0,0
1721221325720,1953,C_selectproduct ,200,"Number of samples in transaction : 15, number of failing samples : 0",bzm - Concurrency Thread Group-ThreadStarter 1-4,,true,,165646,23266,5,5,null,1136,67264,146
1721221395710,56,1_launch_website-102 - /PageView,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-1,,true,,367,1299,5,5,https://stash.webstaurantstore.com/PageView,0,0,0
1721221396693,73,1_launch_website-51 - /api/pagecreatorbanner,200,,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,600,1459,5,5,https://www.webstaurantstore.com/api/pagecreatorbanner,72,0,0
1721221397663,45,3_select product-894 - /marketing:analytics/getproductdataforanalytics/,200,,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,1173,1578,5,5,https://www.webstaurantstore.com/marketing:analytics/getproductdataforanalytics/?itemNumbers=20572%5Eg%2C185mmr721blh%2C20595%5Eg%2C185mmr441blh,44,0,0
1721221398508,61,1_launch_website-98 - /facebookConversion,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-2,,true,,478,822,5,5,https://stash.webstaurantstore.com/facebookConversion,0,0,0
1721221399493,707,1_launch_website-35 - /outlet.html,200,,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,107786,1576,5,5,https://www.webstaurantstore.com/outlet.html,655,0,43
1721221400324,181,1_launch_website-105 - /pinterestConversion,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-1,,true,,367,1349,5,5,https://stash.webstaurantstore.com/pinterestConversion,0,0,0
1721221401309,128,1_launch_website-84 - /api:edgecache/getdynamicdata/,200,,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,3292,1494,5,5,https://www.webstaurantstore.com/api:edgecache/getdynamicdata/?referer=&ltid=&dlid=&link=,127,0,0
1721221402279,52,3_select product-930 - /refrigeration-equipment.html,200,,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,71689,1649,5,5,https://www.webstaurantstore.com/refrigeration-equipment.html,44,0,0
1721221403123,87,1_launch_website-99  -/pinterestConversion,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-2,,true,,478,823,5,5,https://stash.webstaurantstore.com/pinterestConversion,0,0,0
1721221404105,29,1_launch_website-39 - /uploads/images/2018/3/fontello.woff2,200,,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,14697,1515,5,5,https://www.webstaurantstore.com/uploads/images/2018/3/fontello.woff2,29,0,0
1721221404940,274,1_launch_website-103 - /facebookConversion,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-1,,true,,367,1955,5,5,https://stash.webstaurantstore.com/facebookConversion,0,0,0
1721221405923,90,1_launch_website-100 - /PageView,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-3,,true,,478,812,5,5,https://stash.webstaurantstore.com/PageView,0,0,38
1721221406893,64,3_select product-931 - /uploads/images/2018/3/fontello.woff2,200,,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,14697,1544,5,5,https://www.webstaurantstore.com/uploads/images/2018/3/fontello.woff2,63,0,0
1721221337727,1935,C_selectproduct ,200,"Number of samples in transaction : 15, number of failing samples : 0",bzm - Concurrency Thread Group-ThreadStarter 1-5,,true,,163284,23274,5,5,null,990,67292,148
1721221407737,46,1_launch_website-102 - /PageView,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-2,,true,,367,1299,5,5,https://stash.webstaurantstore.com/PageView,0,0,0
1721221408721,100,1_launch_website-51 - /api/pagecreatorbanner,200,,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,600,1459,5,5,https://www.webstaurantstore.com/api/pagecreatorbanner,99,0,0
1721221410538,57,1_launch_website-98 - /facebookConversion,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-3,,true,,478,822,5,5,https://stash.webstaurantstore.com/facebookConversion,0,0,0
1721221411512,698,1_launch_website-35 - /outlet.html,200,,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,107795,1576,5,5,https://www.webstaurantstore.com/outlet.html,651,0,70
1721221412353,215,1_launch_website-105 - /pinterestConversion,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-2,,true,,367,1349,5,5,https://stash.webstaurantstore.com/pinterestConversion,0,0,0
1721221413223,166,1_launch_website-118 /api/shoppingcart/items,200,,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,1587,1460,5,5,https://www.webstaurantstore.com/api/shoppingcart/items,166,0,0
1721221358831,1867,A_launch_website (Outlet),200,"Number of samples in transaction : 11, number of failing samples : 0",bzm - Concurrency Thread Group-ThreadStarter 1-1,,true,,130531,14564,5,5,null,1058,52690,86
1721221413337,139,1_launch_website-84 - /api:edgecache/getdynamicdata/,200,,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,3295,1494,5,5,https://www.webstaurantstore.com/api:edgecache/getdynamicdata/?referer=&ltid=&dlid=&link=,139,0,0
1721221414170,96,2_selectproduct category-641 - /api/shoppingcart/items,200,,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,1581,1460,5,5,https://www.webstaurantstore.com/api/shoppingcart/items,96,0,0
1721221415153,71,1_launch_website-99  -/pinterestConversion,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-3,,true,,478,823,5,5,https://stash.webstaurantstore.com/pinterestConversion,0,0,0
1721221416123,33,1_launch_website-39 - /uploads/images/2018/3/fontello.woff2,200,,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,14697,1515,5,5,https://www.webstaurantstore.com/uploads/images/2018/3/fontello.woff2,32,0,0
1721221416967,249,1_launch_website-103 - /facebookConversion,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-2,,true,,367,1955,5,5,https://stash.webstaurantstore.com/facebookConversion,0,0,0
1721221417950,129,1_launch_website-100 - /PageView,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-4,,true,,478,812,5,5,https://stash.webstaurantstore.com/PageView,0,0,37
1721221418784,231,2_selectproduct category-644 - /facebookConversion,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-1,,true,,367,1955,5,5,https://stash.webstaurantstore.com/facebookConversion,0,0,0
1721221419767,65,1_launch_website-102 - /PageView,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-3,,true,,367,1299,5,5,https://stash.webstaurantstore.com/PageView,0,0,0
1721221420738,86,1_launch_website-51 - /api/pagecreatorbanner,200,,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,600,1459,5,5,https://www.webstaurantstore.com/api/pagecreatorbanner,86,0,0
1721221422566,91,1_launch_website-98 - /facebookConversion,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-4,,true,,478,822,5,5,https://stash.webstaurantstore.com/facebookConversion,0,0,0
1721221423399,55,2_selectproduct category-647 - /PageView,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-1,,true,,367,1359,5,5,https://stash.webstaurantstore.com/PageView,0,0,0
1721221424383,163,1_launch_website-105 - /pinterestConversion,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-3,,true,,367,1349,5,5,https://stash.webstaurantstore.com/pinterestConversion,0,0,0
1721221425279,117,1_launch_website-118 /api/shoppingcart/items,200,,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,1587,1460,5,5,https://www.webstaurantstore.com/api/shoppingcart/items,117,0,0
1721221370847,1988,A_launch_website (Outlet),200,"Number of samples in transaction : 11, number of failing samples : 0",bzm - Concurrency Thread Group-ThreadStarter 1-2,,true,,130431,14564,5,5,null,1087,52560,126
1721221425354,194,1_launch_website-84 - /api:edgecache/getdynamicdata/,200,,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,3295,1494,5,5,https://www.webstaurantstore.com/api:edgecache/getdynamicdata/?referer=&ltid=&dlid=&link=,193,0,0
1721221426198,98,2_selectproduct category-641 - /api/shoppingcart/items,200,,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,1581,1460,5,5,https://www.webstaurantstore.com/api/shoppingcart/items,98,0,0
1721221427182,66,1_launch_website-99  -/pinterestConversion,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-4,,true,,478,823,5,5,https://stash.webstaurantstore.com/pinterestConversion,0,0,0
1721221428015,248,2_selectproduct category-645 - /pinterestConversion,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-1,,true,,367,1349,5,5,https://stash.webstaurantstore.com/pinterestConversion,0,0,0
1721221428998,248,1_launch_website-103 - /facebookConversion,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-3,,true,,367,1955,5,5,https://stash.webstaurantstore.com/facebookConversion,0,0,0
1721221429968,114,1_launch_website-100 - /PageView,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-5,,true,,478,812,5,5,https://stash.webstaurantstore.com/PageView,0,0,64
1721221430813,250,2_selectproduct category-644 - /facebookConversion,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-2,,true,,367,1955,5,5,https://stash.webstaurantstore.com/facebookConversion,0,0,0
1721221431796,70,1_launch_website-102 - /PageView,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-4,,true,,367,1299,5,5,https://stash.webstaurantstore.com/PageView,0,0,0
1721221432630,715,2_selectproduct category-672 - /outlet.html,200,,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,100060,1657,5,5,https://www.webstaurantstore.com/outlet.html?category=177drwrhp,651,0,65
1721221434583,130,1_launch_website-98 - /facebookConversion,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-5,,true,,478,822,5,5,https://stash.webstaurantstore.com/facebookConversion,0,0,0
1721221435429,51,2_selectproduct category-647 - /PageView,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-2,,true,,367,1359,5,5,https://stash.webstaurantstore.com/PageView,0,0,0
1721221436411,186,1_launch_website-105 - /pinterestConversion,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-4,,true,,367,1349,5,5,https://stash.webstaurantstore.com/pinterestConversion,0,0,0
1721221437245,60,2_selectproduct category-677 - /uploads/images/2018/3/fontello.woff2,200,,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,14697,1534,5,5,https://www.webstaurantstore.com/uploads/images/2018/3/fontello.woff2,56,0,0
1721221437287,126,1_launch_website-118 /api/shoppingcart/items,200,,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,1581,1460,5,5,https://www.webstaurantstore.com/api/shoppingcart/items,126,0,0
1721221382896,1759,A_launch_website (Outlet),200,"Number of samples in transaction : 11, number of failing samples : 0",bzm - Concurrency Thread Group-ThreadStarter 1-3,,true,,130314,14564,5,5,null,997,52758,68
1721221438228,89,2_selectproduct category-641 - /api/shoppingcart/items,200,,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,1581,1460,5,5,https://www.webstaurantstore.com/api/shoppingcart/items,89,0,0
1721221439198,56,1_launch_website-99  -/pinterestConversion,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-5,,true,,478,823,5,5,https://stash.webstaurantstore.com/pinterestConversion,0,0,0
1721221440043,180,2_selectproduct category-645 - /pinterestConversion,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-2,,true,,367,1349,5,5,https://stash.webstaurantstore.com/pinterestConversion,0,0,0
1721221441026,287,1_launch_website-103 - /facebookConversion,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-4,,true,,367,1955,5,5,https://stash.webstaurantstore.com/facebookConversion,0,0,0
1721221441859,231,2_selectproduct category-690 - /api/pagecreatorbanner,200,,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,600,1478,5,5,https://www.webstaurantstore.com/api/pagecreatorbanner,231,0,0
1721221442843,350,2_selectproduct category-644 - /facebookConversion,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-3,,true,,367,1955,5,5,https://stash.webstaurantstore.com/facebookConversion,0,0,0
1721221443813,134,1_launch_website-102 - /PageView,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-5,,true,,367,1299,5,5,https://stash.webstaurantstore.com/PageView,0,0,0
1721221444657,733,2_selectproduct category-672 - /outlet.html,200,,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,100135,1660,5,5,https://www.webstaurantstore.com/outlet.html?category=600ib1836kit,681,0,97
1721221446475,584,2_selectproduct category-702 - /api:edgecache/getdynamicdata/,200,,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,3291,1565,5,5,https://www.webstaurantstore.com/api:edgecache/getdynamicdata/?referer=https%3A%2F%2Fwww.webstaurantstore.com%2Foutlet.html&ltid=&dlid=&link=,583,0,0
1721221447460,71,2_selectproduct category-647 - /PageView,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-3,,true,,367,1359,5,5,https://stash.webstaurantstore.com/PageView,0,0,0
1721221448427,230,1_launch_website-105 - /pinterestConversion,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-5,,true,,367,1349,5,5,https://stash.webstaurantstore.com/pinterestConversion,0,0,0
1721221449272,35,2_selectproduct category-677 - /uploads/images/2018/3/fontello.woff2,200,,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,14697,1537,5,5,https://www.webstaurantstore.com/uploads/images/2018/3/fontello.woff2,33,0,0
1721221449252,98,1_launch_website-118 /api/shoppingcart/items,200,,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,1581,1460,5,5,https://www.webstaurantstore.com/api/shoppingcart/items,98,0,0
1721221394939,1902,A_launch_website (Outlet),200,"Number of samples in transaction : 11, number of failing samples : 0",bzm - Concurrency Thread Group-ThreadStarter 1-4,,true,,130494,14564,5,5,null,1020,52509,80
1721221450256,90,2_selectproduct category-641 - /api/shoppingcart/items,200,,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,1581,1460,5,5,https://www.webstaurantstore.com/api/shoppingcart/items,90,0,0
1721221451090,82,2_selectproduct category-704 - /api/shoppingcart/items,200,,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,1581,1479,5,5,https://www.webstaurantstore.com/api/shoppingcart/items,81,0,0
1721221452073,144,2_selectproduct category-645 - /pinterestConversion,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-3,,true,,367,1349,5,5,https://stash.webstaurantstore.com/pinterestConversion,0,0,0
1721221453043,243,1_launch_website-103 - /facebookConversion,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-5,,true,,367,1955,5,5,https://stash.webstaurantstore.com/facebookConversion,0,0,0
1721221453887,85,2_selectproduct category-690 - /api/pagecreatorbanner,200,,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,600,1481,5,5,https://www.webstaurantstore.com/api/pagecreatorbanner,85,0,0
1721221454871,261,2_selectproduct category-644 - /facebookConversion,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-4,,true,,367,1955,5,5,https://stash.webstaurantstore.com/facebookConversion,0,0,0
1721221455705,210,2_selectproduct category-711 - /PageView,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-1,,true,,367,1362,5,5,https://stash.webstaurantstore.com/PageView,0,0,73
1721221456690,709,2_selectproduct category-672 - /outlet.html,200,,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,100237,1658,5,5,https://www.webstaurantstore.com/outlet.html?category=177gdn5rbw,658,0,40
1721221458503,131,2_selectproduct category-702 - /api:edgecache/getdynamicdata/,200,,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,3292,1568,5,5,https://www.webstaurantstore.com/api:edgecache/getdynamicdata/?referer=https%3A%2F%2Fwww.webstaurantstore.com%2Foutlet.html&ltid=&dlid=&link=,130,0,0
1721221459486,77,2_selectproduct category-647 - /PageView,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-4,,true,,367,1359,5,5,https://stash.webstaurantstore.com/PageView,0,0,0
1721221460321,165,2_selectproduct category-710 - /pinterestConversion,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-1,,true,,367,1368,5,5,https://stash.webstaurantstore.com/pinterestConversion,0,0,0
1721221461303,34,2_selectproduct category-677 - /uploads/images/2018/3/fontello.woff2,200,,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,14697,1535,5,5,https://www.webstaurantstore.com/uploads/images/2018/3/fontello.woff2,33,0,0
1721221461315,106,1_launch_website-118 /api/shoppingcart/items,200,,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,1581,1460,5,5,https://www.webstaurantstore.com/api/shoppingcart/items,105,0,0
1721221406958,2024,A_launch_website (Outlet),200,"Number of samples in transaction : 11, number of failing samples : 0",bzm - Concurrency Thread Group-ThreadStarter 1-5,,true,,130503,14564,5,5,null,1067,52438,134
1721221462273,154,2_selectproduct category-641 - /api/shoppingcart/items,200,,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,1581,1460,5,5,https://www.webstaurantstore.com/api/shoppingcart/items,154,0,0
1721221463118,164,2_selectproduct category-704 - /api/shoppingcart/items,200,,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,1587,1482,5,5,https://www.webstaurantstore.com/api/shoppingcart/items,164,0,0
1721221464100,264,2_selectproduct category-645 - /pinterestConversion,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-4,,true,,367,1349,5,5,https://stash.webstaurantstore.com/pinterestConversion,0,0,0
1721221464935,393,2_selectproduct category-709 - /facebookConversion,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-1,,true,,367,1974,5,5,https://stash.webstaurantstore.com/facebookConversion,0,0,0
1721221465919,129,2_selectproduct category-690 - /api/pagecreatorbanner,200,,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,600,1479,5,5,https://www.webstaurantstore.com/api/pagecreatorbanner,129,0,0
1721221466888,263,2_selectproduct category-644 - /facebookConversion,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-5,,true,,367,1955,5,5,https://stash.webstaurantstore.com/facebookConversion,0,0,0
1721221467733,167,2_selectproduct category-711 - /PageView,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-2,,true,,367,1365,5,5,https://stash.webstaurantstore.com/PageView,0,0,50
1721221468716,672,2_selectproduct category-672 - /outlet.html,200,,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,100157,1658,5,5,https://www.webstaurantstore.com/outlet.html?category=600wcs1536,642,0,42
1721221469550,79,2_selectproduct category-731 - /restaurant-equipment.html,200,,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,82257,1636,5,5,https://www.webstaurantstore.com/restaurant-equipment.html,57,0,0
1721221413391,3149,B_selectproduct category,200,"Number of samples in transaction : 13, number of failing samples : 0",bzm - Concurrency Thread Group-ThreadStarter 1-1,,true,,206269,20176,5,5,null,1755,53088,138
1721221470535,188,2_selectproduct category-702 - /api:edgecache/getdynamicdata/,200,,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,3292,1566,5,5,https://www.webstaurantstore.com/api:edgecache/getdynamicdata/?referer=https%3A%2F%2Fwww.webstaurantstore.com%2Foutlet.html&ltid=&dlid=&link=,187,0,0
1721221471503,56,2_selectproduct category-647 - /PageView,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-5,,true,,367,1359,5,5,https://stash.webstaurantstore.com/PageView,0,0,0
1721221472348,159,2_selectproduct category-710 - /pinterestConversion,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-2,,true,,367,1371,5,5,https://stash.webstaurantstore.com/pinterestConversion,0,0,0
1721221473330,76,2_selectproduct category-677 - /uploads/images/2018/3/fontello.woff2,200,,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,14697,1535,5,5,https://www.webstaurantstore.com/uploads/images/2018/3/fontello.woff2,76,0,0
1721221474165,391,3_select product-751 - /outlet/<C_Outlet_Item>.html,200,,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,55602,1675,5,5,https://www.webstaurantstore.com/outlet/185CT1HC1HS/69903.html,384,0,0
1721221475148,145,2_selectproduct category-704 - /api/shoppingcart/items,200,,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,1581,1480,5,5,https://www.webstaurantstore.com/api/shoppingcart/items,145,0,0
1721221476118,169,2_selectproduct category-645 - /pinterestConversion,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-5,,true,,367,1349,5,5,https://stash.webstaurantstore.com/pinterestConversion,0,0,0
1721221476963,249,2_selectproduct category-709 - /facebookConversion,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-2,,true,,367,1977,5,5,https://stash.webstaurantstore.com/facebookConversion,0,0,0
1721221477946,93,2_selectproduct category-690 - /api/pagecreatorbanner,200,,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,600,1479,5,5,https://www.webstaurantstore.com/api/pagecreatorbanner,92,0,0
1721221478781,27,3_select product-756 - /uploads/images/2018/3/fontello.woff2,200,,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,14697,1546,5,5,https://www.webstaurantstore.com/uploads/images/2018/3/fontello.woff2,27,0,0
1721221479763,104,2_selectproduct category-711 - /PageView,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-3,,true,,367,1363,5,5,https://stash.webstaurantstore.com/PageView,0,0,49
1721221481578,83,2_selectproduct category-731 - /restaurant-equipment.html,200,,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,82276,1639,5,5,https://www.webstaurantstore.com/restaurant-equipment.html,65,0,0
1721221425397,2385,B_selectproduct category,200,"Number of samples in transaction : 13, number of failing samples : 0",bzm - Concurrency Thread Group-ThreadStarter 1-2,,true,,206370,20203,5,5,null,1256,53879,147
1721221480732,969,2_selectproduct category-672 - /outlet.html,200,,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,108248,3295,5,5,https://www.webstaurantstore.com/outlet.html,294,0,53
1721221480732,294,2_selectproduct category-672 - /outlet.html-0,301,,bzm - Concurrency Thread Group-ThreadStarter 1-5,,true,,509,1657,5,5,https://www.webstaurantstore.com/outlet.html?category=385607011,294,0,53
1721221481033,668,2_selectproduct category-672 - /outlet.html-1,200,,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,107739,1638,5,5,https://www.webstaurantstore.com/outlet.html,599,0,0
1721221482561,139,2_selectproduct category-702 - /api:edgecache/getdynamicdata/,200,,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,3295,1566,5,5,https://www.webstaurantstore.com/api:edgecache/getdynamicdata/?referer=https%3A%2F%2Fwww.webstaurantstore.com%2Foutlet.html&ltid=&dlid=&link=,139,0,0
1721221483395,61,3_select product-777 - /api/pagecreatorbanner,200,,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,600,1490,5,5,https://www.webstaurantstore.com/api/pagecreatorbanner,61,0,0
1721221484377,151,2_selectproduct category-710 - /pinterestConversion,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-3,,true,,367,1369,5,5,https://stash.webstaurantstore.com/pinterestConversion,0,0,0
1721221485348,26,2_selectproduct category-677 - /uploads/images/2018/3/fontello.woff2,200,,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,14697,1534,5,5,https://www.webstaurantstore.com/uploads/images/2018/3/fontello.woff2,25,0,0
1721221486192,209,3_select product-751 - /outlet/<C_Outlet_Item>.html,200,,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,53652,1679,5,5,https://www.webstaurantstore.com/outlet/234436000026/70469.html,209,0,0
1721221487176,81,2_selectproduct category-704 - /api/shoppingcart/items,200,,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,1581,1480,5,5,https://www.webstaurantstore.com/api/shoppingcart/items,81,0,0
1721221488010,183,3_select product-803 - /api:edgecache/getdynamicdata/,200,,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,3296,1600,5,5,https://www.webstaurantstore.com/api:edgecache/getdynamicdata/?referer=https%3A%2F%2Fwww.webstaurantstore.com%2Foutlet.html%3Fcategory%3D177drwrhp&ltid=&dlid=&link=,183,0,0
1721221488993,278,2_selectproduct category-709 - /facebookConversion,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-3,,true,,367,1975,5,5,https://stash.webstaurantstore.com/facebookConversion,0,0,0
1721221489962,75,2_selectproduct category-690 - /api/pagecreatorbanner,200,,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,606,1478,5,5,https://www.webstaurantstore.com/api/pagecreatorbanner,75,0,0
1721221490808,37,3_select product-756 - /uploads/images/2018/3/fontello.woff2,200,,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,14697,1547,5,5,https://www.webstaurantstore.com/uploads/images/2018/3/fontello.woff2,37,0,0
1721221491791,99,2_selectproduct category-711 - /PageView,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-4,,true,,367,1363,5,5,https://stash.webstaurantstore.com/PageView,0,0,41
1721221492624,77,3_select product-810 - /api/shoppingcart/items,200,,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,1581,1491,5,5,https://www.webstaurantstore.com/api/shoppingcart/items,77,0,0
1721221493607,68,2_selectproduct category-731 - /restaurant-equipment.html,200,,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,82276,1637,5,5,https://www.webstaurantstore.com/restaurant-equipment.html,60,0,0
1721221437415,2460,B_selectproduct category,200,"Number of samples in transaction : 13, number of failing samples : 0",bzm - Concurrency Thread Group-ThreadStarter 1-3,,true,,206466,20185,5,5,null,1301,53799,89
1721221494577,376,2_selectproduct category-702 - /api:edgecache/getdynamicdata/,200,,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,3295,1565,5,5,https://www.webstaurantstore.com/api:edgecache/getdynamicdata/?referer=https%3A%2F%2Fwww.webstaurantstore.com%2Foutlet.html&ltid=&dlid=&link=,375,0,0
